osm_id,building,addr_full,name_ne,healthcare_speciality,source,addr_city,healthcare,capacity_persons,operator_type,name,amenity,longitude,latitude,geom_type
"10050956443",,,,,,,,,,Saman Pharma,pharmacy,85.3989762,27.6798026,POINT
"10148831445",,,,,,,,,,Kaarya Pharmacy,pharmacy,85.3855893,27.6784748,POINT
"10053803444",,,,,,,,,,Nishan Medical Hall,pharmacy,85.3834046,27.6781755,POINT
"4243043791",,,मध्यपुर अस्पताल,,,,hospital,,,मध्यपुर अस्पताल,hospital,85.3879984,27.6725806,POINT
"6065425312",,,मध्यपुर अस्पताल ठिमी,,,,hospital,,,मध्यपुर अस्पताल ठिमी,hospital,85.3881738,27.6722536,POINT
"10024492600",,,नेपाल कोरिया मैत्री अस्पताल,,,,hospital,,,नेपाल कोरिया मैत्री अस्पताल,hospital,85.3795337,27.6736997,POINT
"10110364496",,,,,,,,,,Laxmi Clinical Pharma,pharmacy,85.3819254,27.6731736,POINT
"10053133638",,,,,,,,,,Pride Medical Hall,pharmacy,85.3853899,27.6735118,POINT
"10050668220",,,,,,,,,,Aadhaya Pharmacy,pharmacy,85.3877776,27.6724886,POINT
"10050668224",,,,,,,,,,Sailung Pharmacy,pharmacy,85.3878307,27.672219,POINT
"4563727490",,,,,,,pharmacy,,,,pharmacy,85.3807981,27.6737496,POINT
"4563727391",,,,,,,,,,,pharmacy,85.3796594,27.673191,POINT
"4225138790",,,,,,,,,,Bhaktapur Hospital Emergency Block,hospital,85.4220862,27.6720774,POINT
"10076152737",,,,,,,,,,subha bihani polyclinic and pharmacy,pharmacy,85.3744273,27.6746968,POINT
"10076152722",,,,,,,,,,S.S Clinic,clinic,85.3734899,27.6743444,POINT
"6064240613",,,,,,,dentist,,,Biraj Dental Pvt ltd,dentist,85.3721221,27.6743784,POINT
"10076152728",,,,,,,,,,sarvanga dental care,dentist,85.3727911,27.6738028,POINT
"10023832445",,,क्रिस्टल दन्त अस्पताल,,,,hospital,,,क्रिस्टल डेन्टल अस्पताल,hospital,85.3748745,27.6741089,POINT
"10148684211",,,,,,,,,,Subashree Medical Pharmacy,pharmacy,85.3741674,27.6744293,POINT
"10023832448",,,,,,,,,,Kausik Ayurvedic Aushadhalaya,pharmacy,85.3750482,27.6740911,POINT
"9610128307",,,,dentist,,Lubhu,clinic,,,Dental service,clinic,85.3725381,27.6435586,POINT
"4281293194",,,,,,,,,,Dental Art Clinic,dentist,85.3741665,27.6741763,POINT
"5378455921",,,,,,,,,,,doctors,85.400613,27.657913,POINT
"10081837161",,,,,,,,,,Vista Pharmacy,pharmacy,85.3653064,27.670389,POINT
"4678575592",,,,,,,clinic,,,,pharmacy,85.3668178,27.6655633,POINT
"10050716132",,,,,,,,,,Gorakh Medical & Diagonostic Centre Pvt.Ltd,pharmacy,85.3666823,27.6653417,POINT
"2308109268",,,,,,,,,,Balkot Dental Clinic,dentist,85.3665411,27.6652782,POINT
"10108228770",,,,,,,,,,Biruwa Pharmacy and Polyclinic Pvt Ltd,pharmacy,85.366335,27.665534,POINT
"10108228780",,,,,,,,,,Physiotherapy,clinic,85.3664611,27.6656772,POINT
"10050716153",,,,,,,,,,Medisity Dental Care,dentist,85.3671156,27.6649907,POINT
"8597109470",,,,,,,,,,sahari swasta kebdra,clinic,85.1840454,27.214106,POINT
"9801450942",,,,,,,,,,"Garuda Health Post, Potiyahi",clinic,85.2901459,26.934679,POINT
"9801450940",,,,,,,,,,Swasthya Chauki Jaynagar,clinic,85.310936,26.9184628,POINT
"9801450919",,,,,,,,,,Sahari Swastha Kendra Raghunathpur,clinic,85.3546677,26.9799061,POINT
"9801450932",,,,,,,,,,Malahi Health Post,clinic,85.3411255,26.9444714,POINT
"9801450933",,,,,,,,,,Garuda City Hospital Garuda Rautahat,hospital,85.3186722,26.9550438,POINT
"9801450925",,,,,,,,,,Janseba Emrjensi Hospital,hospital,85.3210373,26.9679432,POINT
"9801450923",,,,,,,,,,Sawasth Chauki Basbitti Jingadiya,clinic,85.3210806,26.9679853,POINT
"9801432715",,,,,,,,,,"Katahariya-6,Basic Health Post, Katahariya MP",clinic,85.2757645,26.9609909,POINT
"9801450921",,,,,,,,,,"Sahari Swastha Kendra, Pipariya Dostiya",clinic,85.2836609,26.9854622,POINT
"9801432712",,,,,,,,,,"Katahariya-9,Health Post, Katahariya MP",clinic,85.2690201,26.990881,POINT
"9801432710",,,,,,,,,,"Katahariya Mahila Tatha Bal Hospital-5,Katahariya Bazaar,Katahariya MP",clinic,85.2405777,26.9790115,POINT
"9801432711",,,,,,,,,,"Jivan Jyoti Hospital-5,Balirampur,Katahariya MP",clinic,85.2443314,26.9768944,POINT
"9801450929",,,,,,,,,,Garuda Hospital Pvt. Ltd. Garuda Rautahat,hospital,85.3184729,26.9535014,POINT
"9801450931",,,,,,,,,,Anamika Hispital Pvt.Ltd.,hospital,85.3178441,26.9555175,POINT
"9801450920",,,,,,,,,,"Pipariya Health Post, Bhimdawer",clinic,85.2901669,26.9695723,POINT
"9801450934",,,,,,,,,,Anand Hospital Private Limited,hospital,85.3054318,26.9315148,POINT
"9801450927",,,,,,,,,,Gedahi Guthi Health Post,clinic,85.3192805,26.927926,POINT
"9796594213",,,,,,,,,,Sah Ali Medical Hall,pharmacy,85.1706696,26.9707699,POINT
"9796614384",,,,,,,,,,Kolhabi Primary Health Post,clinic,85.18102,27.0766932,POINT
"9796614385",,,,,,,,,,Ramuruwa HP Kolhavi,clinic,85.1759491,27.0655231,POINT
"4613805390",,,,,,,,,,,doctors,85.3271216,27.7508098,POINT
"10011892522",,,,,,,yes,,,Muktinath Care Health Center Pvt. Ltd.,,85.3242814,27.7473609,POINT
"10010591839",,,,,,,clinic,,,"Pristine Polyclinic;Saransh Pharmacy",clinic,85.3247015,27.7463384,POINT
"4552824291",,,,,,,,,,,clinic,85.3274086,27.7397802,POINT
"9528647523",,,,,,,,,,South Asian policlinic,clinic,85.3256395,27.7392441,POINT
"9528647524",,,,,,,,,,South Asian pharmacy,pharmacy,85.3256731,27.7392322,POINT
"9528648518",,,,,,,,,,Madhu ban Pharmacy,pharmacy,85.3246783,27.7381236,POINT
"10015291528",,,,,,,clinic,,,SOUTH ASIAN POLYCLINIC,clinic,85.3257517,27.7391462,POINT
"10121424417",,,,,,,,,,Panchanga Aayurved Health Home Pvt.Ltd,clinic,85.3445923,27.6764528,POINT
"9999414524",,,,,,,,,,Re Active Physiotherapy And Wellness Pvt.Ltd,clinic,85.3554622,27.6727466,POINT
"9942585218",,,,,,,,,,औसधी पसल वास: पस:,pharmacy,85.3246822,27.6761944,POINT
"2684763110",,,,,,,,,,Bethesba Pharmacy,pharmacy,85.3116944,27.6709998,POINT
"9967102420",,,कोटेश्वर मेडिकल,,,,,,,कोटेश्वर मेडिकल,clinic,85.3492803,27.679241,POINT
"10121424515",,,,,,,,,,Aausadhi Pasal,pharmacy,85.3452478,27.6813671,POINT
"10110407242",,,,,,,,,,Dental Plus,dentist,85.3876774,27.6844734,POINT
"10110802866",,,,,,,laboratory,,,Bhadrakali Laboratories,,85.3943873,27.680986,POINT
"10056130440",,,,,,,,,,Sahari Swasthya Kendra,clinic,85.3864335,27.6800288,POINT
"5239211021",,,,,,,pharmacy,,,,pharmacy,85.3922126,27.6809631,POINT
"7082001485",,,,,,,,,,,pharmacy,85.3665067,27.6474654,POINT
"3487947367",,,,,,,,,,,clinic,85.3736255,27.6428419,POINT
"3487947366",,,,,,,,,,,clinic,85.374549,27.642762,POINT
"9611179532",,,,,,,pharmacy,,,Lubhu Pharmacy,pharmacy,85.3765321,27.6422188,POINT
"9611039262",,,,general,,Sankhadevi,clinic,,,Shankhadevi Clinic,clinic,85.3663545,27.6317178,POINT
"9610128304",,,,,,,clinic,,,Luniva Heathcare Center,,85.3747704,27.6428376,POINT
"9956141384",,,,,,,,,,Vigen Nepal,clinic,85.3649095,27.6732392,POINT
"10108061879",,,,,,,,,,chitrapur pharmacy,pharmacy,85.3750221,27.676245,POINT
"10053133630",,,,,,,,,,Nidan Aaurbedh Upachar Kendra,pharmacy,85.3857174,27.6734842,POINT
"10050457844",,,,,,,,,,Wellness Dental Care,dentist,85.397961,27.676375,POINT
"10050667509",,,,,,,,,,Nepal Homeopathic Clinic,clinic,85.3876453,27.6732767,POINT
"10050668219",,,,,,,,,,Kripa Pharmacy,pharmacy,85.3877631,27.672526,POINT
"10050716146",,,,,,,,,,Aarambha Pharmacy,pharmacy,85.3668809,27.6649907,POINT
"9993356526",,,,,,,,,,Pharmacy Unit,pharmacy,85.3607353,27.6744222,POINT
"3665401946",,,,,,,clinic,,,Sparsha Clinic And Diagonestic Center,clinic,85.3646345,27.6732969,POINT
"9956153339",,,,,,,,,,Kausaltar Pharmacy,pharmacy,85.3624672,27.6749411,POINT
"7826401762",,,,,,,clinic,,private,Radhe Radhe  Pharmacy & Pathology lab,clinic,85.398229,27.6774092,POINT
"2245139224",,,,,,,,,,S.S Clinic,dentist,85.3737393,27.6741981,POINT
"10036366852",,,,,,,physiotherapist,,,Physiotherapy & Acupuncture Centre,,85.3338238,27.744196,POINT
"2399974682",,,,,OpenDRI survey,,,,private,Baluwatar Polyclinic,clinic,85.3326673,27.7424903,POINT
"10017313475",,,,,,,dentist,,,Popular Dental Clinic,dentist,85.3320327,27.7423786,POINT
"2079675422",,,,,,,,,,Sewa Polyclinic Pvt.Ltd,clinic,85.3330792,27.7423744,POINT
"5085594724",,,जोश मेडिकल हल,,,,,,,,pharmacy,84.8926613,27.9098681,POINT
"4963328923",,,दिवाकर औषधी पसल,,,,,,,Diwakar Aushadi Pasal,pharmacy,84.8927062,27.9116805,POINT
"5889755209",,,,specialization if present,,,doctor,,,,hospital,84.8930425,27.9110066,POINT
"5170754988",,,सापकोटा भेट फर्मा,,,,,,,Shapkota Bhet Farma,pharmacy,84.8932497,27.9123843,POINT
"7672475661",,,,,,,doctor,,,Vyas Hospital,,84.2675756,27.9769753,POINT
"4548854493",,,,,,,,,,Shree Ratnahari Memorial Hospital,hospital,84.2689367,27.9768326,POINT
"4803280582",,,,,,,,,,Rana Medical Hall,pharmacy,84.2669682,27.9738417,POINT
"7672475663",,,,,,,yes,,,,,84.2652375,27.9722035,POINT
"10637658105",,,,,,,,,,,clinic,84.2370832,27.5802061,POINT
"9797643541",,,,,,,,,,Aadharbhut Health Post Center Kudhauli,clinic,84.1735001,27.6575451,POINT
"9518555117",,,,,,,,,,Bedant Medical,pharmacy,84.2675248,27.9764965,POINT
"4800828934",,,,,,,,,,Ratnahari Pharmacy,pharmacy,84.2689302,27.9767759,POINT
"4803098234",,,,,,,,,,Bhandari Medical Hall,pharmacy,84.2680829,27.9763817,POINT
"4244726292",,,,,,,,,,Lamsal pharmacy ,pharmacy,84.1800323,27.6667154,POINT
"3782759912",,,,,,,pharmacy,,,Shree Ram Pharmacy,pharmacy,85.3291485,27.7337217,POINT
"4753868928",,,,,,,,,,,clinic,85.3288825,27.7314863,POINT
"9529597420",,,,,,,,,,Acme Pharmacy,pharmacy,85.3289518,27.7314663,POINT
"9529580410",,,,,,,,,,Saana Pharmacy,pharmacy,85.3297859,27.7306537,POINT
"9529645921",,,,,,,,,,Dental Avenue,dentist,85.3304505,27.7265476,POINT
"2090742221",,,,,,,,,,,pharmacy,85.3325586,27.7284157,POINT
"2132038914",,,,,,,pharmacy,,,,pharmacy,85.3306254,27.7343626,POINT
"1918582178",,,,,,,pharmacy,,,Shree Ram Pharmacy,pharmacy,85.3306653,27.7343909,POINT
"2131885429",,,,,,,pharmacy,,,Sunaulo Pharmacy,pharmacy,85.3311351,27.7350148,POINT
"2131891294",,,,,,,pharmacy,,,Sai Nanglo Pharmacy,pharmacy,85.3314053,27.7351904,POINT
"4659087192",,,,,,,,,,DI Skin Hospital and Research Center,pharmacy,85.3336732,27.7370522,POINT
"9801469876",,,,,,,,,,Sawasth chauki techapakad,clinic,85.2438736,26.8687,POINT
"9801469879",,,,,,,,,,Laukaha Sawasthya chauki,clinic,85.2479706,26.8627911,POINT
"9801469881",,,,,,,,,,Narkatiya Sawasth Chauki,clinic,85.2027054,26.8487587,POINT
"9776112974",,,,,,,,,,Jathara Swastha Chowki,clinic,85.2058051,26.8075208,POINT
"9776112975",,,,,,,,,,Auraiya Swastha Chowki,clinic,85.2204657,26.7766489,POINT
"9776112976",,,,,,,,,,Banjharha Swastha Chowki Rautahat,clinic,85.2419142,26.7667127,POINT
"9776112977",,,,,,,,,,Mathiya Swasth Chowki,clinic,85.2031431,26.7817069,POINT
"9776112979",,,,,,,,,,Pashu Sewa Sakha Dumariya Proha,clinic,85.2192196,26.8029876,POINT
"2089552909",,,,,,,,,,Lazimpat Sulav Clinic,clinic,85.3242895,27.7204125,POINT
"10015712749",,,,,,,pharmacy,,,Daneshwor Pharmacy Unit,pharmacy,85.3186783,27.7537667,POINT
"10015719056",,,,,,,pharmacy,,,Universal Pharmacy,pharmacy,85.3184185,27.7537956,POINT
"10007254865",,,,,,,counselling,,,Alohim Multipurpose Pvt. Ltd.,,85.3208981,27.75575,POINT
"6319958786",,,,,,,,,,,clinic,85.3186799,27.753684,POINT
"9789404210",,,,,,,,,,Swsthya Chauki,clinic,84.9607925,27.145422,POINT
"9789404216",,,,,,,,,,Nepal Aankha Aspatal,hospital,84.987854,27.1623993,POINT
"9789406220",,,,,,,,,,Aadharbhut Swasthya Sewa Kendra,clinic,85.0097275,27.1444569,POINT
"9789406222",,,,,,,,,,Dumarwana Polyclinic Pvt. Ltd.,clinic,85.0082855,27.1439629,POINT
"9789414523",,,,,,,,,,Asha Ayurved Clinic,clinic,85.0062721,27.0329639,POINT
"9789395710",,,,,,,,,,Sk Cecil Nursing Home,hospital,85.0094986,27.0282822,POINT
"9789395711",,,,,,,,,,Belpati Sawasth Cilnic,clinic,85.0026321,27.0289745,POINT
"9789395712",,,,,,,,,,Hanuman Aayurbed,clinic,85.0042419,27.0320988,POINT
"9789395713",,,,,,,,,,Shanti Heath Clinic,clinic,85.0020065,27.0282345,POINT
"9789395714",,,,,,,,,,Kalaiya City Clinic,clinic,85.0024033,27.0300541,POINT
"9789395715",,,,,,,,,,Shree Ram Heath Clinic,clinic,85.0021362,27.0285606,POINT
"9789395716",,,,,,,,,,Max Poly Clinic,clinic,85.0022354,27.0291653,POINT
"9789414517",,,,,,,,,,Sah Heath Clinic,clinic,85.0035815,27.0322125,POINT
"9789414521",,,,,,,,,,Aadharbhut Shwatha Sewa Kendra,clinic,85.0080032,27.0341454,POINT
"9789414522",,,,,,,,,,Sanch Polyclinic,clinic,85.0059662,27.034153,POINT
"9789414525",,,,,,,,,,Barampuri Sowath Sewa Kendra,clinic,85.0008621,27.0539379,POINT
"9789414540",,,,,,,,,,Om Swasth Clinik,clinic,85.0039063,27.0348797,POINT
"9789414541",,,,,,,,,,Soni Helth Clinik,clinic,85.0042038,27.0349941,POINT
"9789414547",,,,,,,,,,"Basic Health Center, Ghusukpur",clinic,84.9995804,27.0276089,POINT
"9789414548",,,,,,,,,,Raj Laxmi Relief Hospital Pvt Ltd,hospital,85.0018005,27.0286064,POINT
"9789414550",,,,,,,,,,New Jeewan Jyoti Dental Clininic,dentist,85.0019302,27.029232,POINT
"9789414551",,,,,,,,,,Everest Health Clinic,clinic,85.0019379,27.0281715,POINT
"9789414552",,,,,,,,,,General Polyclinic Rara Pharmacy,clinic,85.0017548,27.0280247,POINT
"9789414553",,,,,,,,,,Hakim Polyclinic,clinic,85.0016403,27.0274048,POINT
"9789414554",,,,,,,,,,Modak Pharma,pharmacy,85.0016479,27.0275421,POINT
"9789414555",,,,,,,,,,Aaditya Pathology,clinic,85.0016556,27.0275612,POINT
"9789414556",,,,,,,,,,Aalam Medical Hall,pharmacy,85.0017166,27.027607,POINT
"9789414557",,,,,,,,,,Om Health Care Clinic,clinic,85.0017242,27.0276661,POINT
"9789414558",,,,,,,,,,Om Shanti Dental Clininic,clinic,85.0013885,27.0281143,POINT
"9789414559",,,,,,,,,,Terai Dental Clininic,dentist,85.0022659,27.0304585,POINT
"9789414561",,,,,,,,,,Dr.Kamrul Hak Memorial Hospital Pvt.Ltd,hospital,85.0023346,27.0307541,POINT
"9789414562",,,,,,,,,,Shreemati Raj Kumari Clinice,clinic,85.0020142,27.0304565,POINT
"9789414563",,,,,,,,,,Samir Optical Centre,hospital,85.0024261,27.0312443,POINT
"9789414564",,,,,,,,,,Tara Pharmacy,pharmacy,85.0020142,27.0299053,POINT
"9789414565",,,,,,,,,,Aadharbhut Health Post,clinic,85.0010834,27.0210533,POINT
"9789414571",,,,,,,,,,District Ayurved Health Center.,hospital,84.9957809,27.0438423,POINT
"9789414572",,,,,,,,,,General Health Clinic,clinic,84.9991531,27.0431519,POINT
"9789414573",,,,,,,,,,Bhatauda Swasthya Chauki,clinic,84.9751663,27.0356522,POINT
"9789414524",,,,,,,,,,Yogsheela Hospital Pvt Ltd,hospital,85.0119705,27.0299625,POINT
"9789414537",,,,,,,,,,Rampur Basic Heth Center,clinic,85.015007,27.0230598,POINT
"9789414539",,,,,,,,,,Parsa Swasthsastha,clinic,85.0213699,27.0364952,POINT
"9667904730",,,,general,,,hospital,,,Yogsheela Hospital Pvt. Ltd.,hospital,85.0118656,27.0298754,POINT
"9801432713",,,,,,,,,,"Katahariya-8, Basic Health Post,Katahariya MP",clinic,85.2618179,26.988596,POINT
"9801432709",,,,,,,,,,"Primary Health Center-5, Katahariya Bazar, Katahariya MP",clinic,85.2402573,26.982893,POINT
"9796594211",,,,,,,,,,Tedhakatti Health Post,clinic,85.1639774,26.9784847,POINT
"9796594216",,,,,,,,,,Inarwamal Health Care,clinic,85.1540604,26.9460888,POINT
"9796622117",,,,,,,,,,Mahendra Ayurveda Ausadhalaya,pharmacy,85.1306229,26.949131,POINT
"9796622118",,,,,,,,,,Chiutaha Health Post,clinic,85.1327438,26.9452877,POINT
"9796594215",,,,,,,,,,B.P. ENT Hospital (Netra Pratisthan),hospital,85.1550827,26.9404163,POINT
"9801432716",,,,,,,,,,"Katahariya Health Post-4, Tolapur, Katahariya MP",clinic,85.2372979,26.9742196,POINT
"9801489517",,,,,,,,,,"Birti Prastoka Health Post-3, Birti Prastoka, Katahariya MP",clinic,85.2490768,26.9975491,POINT
"9796672114",,,,,,,,,,Baragadhi Birthing Center,clinic,85.1362852,26.9962318,POINT
"9796672115",,,,,,,,,,Daurwa Health Post,clinic,85.136808,26.9964601,POINT
"5044974199",,,,,,,,,,,pharmacy,85.3568695,27.7619778,POINT
"11247589418",,,,,,,,,,Chayanath health care,clinic,85.4154096,27.7103197,POINT
"10610495807",,,दिर्गजीवन मेडिकल हल,,,,hospital,,,दिर्गजीवन मेडिकल हल,hospital,85.3790376,27.7067293,POINT
"10629350105",,,,,,,laboratory,,,,,85.3779921,27.708845,POINT
"9796574638",,,,,,,,,,Bahuarwa Bhata Hospital,hospital,84.8116946,27.0555653,POINT
"10009815103",,,आयानस अस्पताल,,,,hospital,,,आयानस अस्पताल,hospital,85.3306848,27.763547,POINT
"10007887783",,,अल नेपाल अस्पताल फार्मेसी,,,,pharmacy,,,अल नेपाल अस्पताल फार्मेसी,pharmacy,85.3176997,27.7360038,POINT
"10016442156",,,,,,,yes,,,Sofia swaastha sewa pvt ltd,,85.3165059,27.745036,POINT
"10015176129",,,,dentist,,,clinic,,,Aayan Dental Care,clinic,85.3139178,27.7399032,POINT
"10015228489",,,,,,,alternative,,,Global Ayurveda,,85.313137,27.7386307,POINT
"10011219680",,,,,,,alternative,,,Naba Jyoti Aayurvedic Upachar Kendra,,85.3077754,27.7355161,POINT
"10011219697",,,,,,,alternative,,,KC Jadibuti Kendra,,85.3084102,27.7353933,POINT
"7088156887",,,,,,,,,,,pharmacy,85.3300699,27.6645426,POINT
"7596026385",,,,,,,,,,,pharmacy,85.3368575,27.6471891,POINT
"4553396503",,,पवन मेडिकल हल,,,,,,,पवन मेडिकल हल,pharmacy,85.3190018,27.6624144,POINT
"9956502424",,,,,,,,,,,pharmacy,85.3273366,27.6704136,POINT
"9648148795",,,,,,,,,,Kipu Samaj Dental,dentist,85.280175,27.6748417,POINT
"9648158124",,,,,,,,,,Sangi Pharma,pharmacy,85.2760416,27.6736908,POINT
"8631974042",,,,,,,hospice,,,Megha Hospital,,85.3010181,27.6841229,POINT
"4458836976",,,,,,,,,,Bungamati Medical Center,pharmacy,85.3032288,27.6280871,POINT
"9648155903",,,,,,,health_post,,,Nagoun urban health post,,85.2744249,27.6730022,POINT
"9722269963",,,,,,,laboratory,,,G.S. pharma,,85.2656463,27.6664298,POINT
"9642631343",,,,,,,,,,Aausadai pasal,pharmacy,85.2859727,27.6516146,POINT
"10023825504",,,,,,,,,,,pharmacy,85.3306012,27.7664794,POINT
"10013278173",,,,,,,,,,Sinjali Pharma,pharmacy,85.330397,27.7688442,POINT
"10009513141",,,,,,,dentist,,,Tokha Dental Care Pvt Ltd,dentist,85.3304635,27.7657755,POINT
"6119458385",,,,,,,,,,,doctors,85.3465443,27.7469877,POINT
"10015534497",,,,,,,pharmacy,,,Kriyansh Pharmacy,pharmacy,85.3178711,27.7505436,POINT
"2034533103",,,,,,,,,,,pharmacy,85.3312723,27.7253419,POINT
"10204311110",,,,,,,hospital,,,,hospital,85.3809512,27.7215523,POINT
"9524311318",,,,,,,laboratory,,,,,85.3238717,27.727586,POINT
"9524312717",,,,,,,,,,,pharmacy,85.3230371,27.7261375,POINT
"4264062050",,,,,,,,,,Gajur Mukhi Medical Hall,pharmacy,85.3483963,27.7220406,POINT
"1967824807",,,,,,,,,,Nagarik Ayurved Pharma,pharmacy,85.3138116,27.724077,POINT
"5358557633",,,,,,,,,,Wellness Pharma,pharmacy,85.3373224,27.724868,POINT
"4809205723",,,,,,,,,,,pharmacy,85.3354579,27.7217121,POINT
"1894220183",,,,,,,,,,Rusi Medical Hall,pharmacy,85.3335001,27.7232476,POINT
"1962367529",,,,,,,,,,Community Urban Health Clinic,clinic,85.3346732,27.71853,POINT
"2017936194",,,निलम फार्मा,,,,,,,Nilam Pharma,pharmacy,85.3352956,27.7180095,POINT
"2017936870",,,विशेष,,,,,,,Bishesh Pharmacy,pharmacy,85.335528,27.7179461,POINT
"2087434362",,,,,,,,,,Openiz Medico Pharm,pharmacy,85.335847,27.7178809,POINT
"4765971343",,,,,,,,,,,hospital,85.3283959,27.6213032,POINT
"7821573385",,,,,,,,,,Kashak Pharmacy,pharmacy,85.3293862,27.7443074,POINT
"9942198017",,,,,,,,,,Gyani Healthcare Center,clinic,85.3272793,27.6725453,POINT
