FIRE_NAME,FIRE_YEAR,SOURCE_REPORTING_UNIT_NAME,STAT_CAUSE_DESCR,FIRE_SIZE,LATITUDE,LONGITUDE,STATE
"LAURELL BRANCH",1999,"West Virginia Division of Forestry",Fireworks,3706.0,38.16472218,-81.13378904,WV
"FULTON CREEK",1999,"West Virginia Division of Forestry",Fireworks,3358.0,37.94602859,-81.37750198,WV
"BACON HOLLOW",1999,"West Virginia Division of Forestry",Fireworks,1666.0,37.93400986,-81.45981746,WV
"MARSH FORK",1999,"West Virginia Division of Forestry",Arson,3484.0,37.83023533,-81.50568398,WV
"DOLAN FORK",1999,"West Virginia Division of Forestry",Fireworks,1596.0,38.00311535,-81.66610401,WV
"HUNTERS BRANCH",1999,"West Virginia Division of Forestry",Arson,1020.0,38.00213167,-81.79537128,WV
"POWELL CREEK",1999,"West Virginia Division of Forestry",Arson,3082.0,38.01154467,-81.81586356,WV
"LITTLE WHITE OAK",1999,"West Virginia Division of Forestry",Arson,1516.0,38.0606127,-81.54431254,WV
"BURNSIDE BRANCH",1999,"West Virginia Division of Forestry",Arson,1282.0,38.08893541,-81.69390824,WV
"BIG JARRELL",1999,"West Virginia Division of Forestry",Fireworks,3171.0,37.95581176,-81.63095885,WV
"BRUCHY CREEK",1999,"West Virginia Division of Forestry",Arson,3328.0,38.13372747,-81.78013831,WV
"FIFTH MILE",1999,"West Virginia Division of Forestry",Fireworks,1367.0,37.99456513,-81.41944559,WV
"ELY FORK",1999,"West Virginia Division of Forestry",Arson,1624.0,38.201478,-81.88501937,WV
"THOMPSON BRANCH",1999,"West Virginia Division of Forestry",Arson,2090.0,37.98906821,-82.16271346,WV
"MOSES FORK",1999,"West Virginia Division of Forestry",Arson,1769.0,37.86240724,-82.14787449,WV
"BEECH CREEK",1999,"West Virginia Division of Forestry",Arson,1940.0,37.62288425,-82.00548257,WV
"BREECH CREEK",1999,"West Virginia Division of Forestry",Arson,1544.0,37.61660485,-82.01253633,WV
"GRORGE HIL",1999,"West Virginia Division of Forestry",Arson,1282.0,37.61266779,-82.13790626,WV
"CUB BRANCH",1999,"West Virginia Division of Forestry",Arson,1678.0,37.93684097,-82.25474679,WV
"MATE CREEK",1999,"West Virginia Division of Forestry",Arson,3475.0,37.61688798,-82.12074806,WV
"JARRELLS BRANCH",1994,"West Virginia Division of Forestry",Fireworks,1290.0,37.90578361,-81.65203045,WV
"SWEET FORK",1994,"West Virginia Division of Forestry",Arson,1825.0,37.83505981,-81.73165046,WV
"CAMP BRANCH",1994,"West Virginia Division of Forestry",Arson,1388.0,37.80188123,-81.91031945,WV
"PINE BRANCH",1994,"West Virginia Division of Forestry",Arson,1632.0,37.78218208,-81.90757946,WV
"RICH CREEK LEFT FORK",1994,"West Virginia Division of Forestry",Arson,2233.0,37.73217076,-81.92359398,WV
"SCISSORSVILLE BRANCH",1994,"West Virginia Division of Forestry",Fireworks,4552.0,37.62337371,-82.11828449,WV
"BEECH CREEK",1994,"West Virginia Division of Forestry",Structure,1442.0,37.60027095,-82.02322395,WV
"JIM BRANCH",1995,"West Virginia Division of Forestry",Arson,1485.0,37.38868884,-81.66537401,WV
"HARMON BRANCH",1995,"West Virginia Division of Forestry","Debris Burning",1151.0,37.42492995,-81.78210462,WV
"ABBOTTS BRANCH",1995,"West Virginia Division of Forestry",Fireworks,1001.0,38.0006116,-81.39905795,WV
RUMBLE,1995,"West Virginia Division of Forestry","Debris Burning",1550.0,38.18419553,-81.70037162,WV
,1995,"New York Forest Rangers","Equipment Use",1000.0,40.831903,-72.951348,NY
,1995,"New York Forest Rangers",Arson,5050.0,40.943545,-72.708313,NY
"MCCLOUD MTN",2007,"Tennessee Department of Agriculture","Debris Burning",1400.0,36.424467,-84.05943,TN
"POT POINT",2007,"Tennessee Department of Agriculture",Arson,1075.0,35.065433,-85.40947,TN
"WESTBOURNE MTN 2",2007,"Tennessee Department of Agriculture",Arson,1220.0,36.493917,-84.02843,TN
"3 FORKS  (5)",2010,"Florida Forest Service",Miscellaneous,13000.0,27.9434,-80.7864,FL
"ALACHUA/BURNT ISLAND FIRE",2010,"Florida Forest Service",Miscellaneous,2616.0,29.4846,-82.1222,FL
03-16-NORMANDY--2010-07-0624,2010,"Florida Forest Service","Equipment Use",2258.0,30.2015,-82.0049,FL
"BEAR CREEK",2010,"Vandenberg Air Force Base",Missing/Undefined,1253.0,34.642222,-120.574722,CA
WEST,2010,"Kern County Fire Department",Missing/Undefined,1658.0,35.058056,-118.425833,CA
ALISO,2010,"Camp Pendleton Marine Corps Base",Missing/Undefined,3225.0,33.321389,-117.386667,CA
"SPEEDWAY TWO FIRE",2010,"Florida Forest Service",Missing/Undefined,1100.0,25.446111,-80.411111,FL
"RANGE 51 FIRE",2010,"Fort Riley",Missing/Undefined,2150.0,39.224444,-96.723056,KS
"PIONEER PASTURES",2010,"Kansas Counties",Missing/Undefined,1250.0,38.075556,-97.628889,KS
"MILLER FIRE",2010,"Kansas Counties",Lightning,4190.0,37.216667,-99.65,KS
CELT,2010,"Missouri Department of Conservation",Missing/Undefined,2855.0,37.876667,-92.917222,MO
"GREER RD.",2008,"Connecticut Division of Forestry",Missing/Undefined,1300.0,41.775278,-73.085833,CT
"WHITMIRE ISLAND",2008,"Eglin Air Force Base",Missing/Undefined,2400.0,30.588056,-86.867222,FL
"MUD SWAMP NEW RIVER",2008,"National Forests in Florida",Missing/Undefined,2073.0,30.065,-84.911667,FL
SPROUT,2008,"State of North Dakota",Missing/Undefined,1200.0,47.142222,-101.038056,ND
WATERWAY,2010,"South Dakota Wildland Fire Suppression (GPC Area)",Missing/Undefined,2100.0,45.602222,-100.151667,SD
"TURLEY MTN.",2010,"Tennessee Division of Forestry",Missing/Undefined,1200.0,36.358333,-84.302778,TN
"SPANISH CASTLE FIRE",2010,"Grant County Fire Districts",Missing/Undefined,2470.0,47.235556,-120.051111,WA
"LEAHY JUNCTION FIRE",2010,"Washington State Fire Marshal's Office",Lightning,2000.0,47.917222,-119.383611,WA
"EUREKA FIRE",2010,"Washington State Fire Marshal's Office",Missing/Undefined,21620.0,46.370556,-118.572222,WA
"HUBBARD FIRE",2010,"Washington State Fire Marshal's Office",Missing/Undefined,11500.0,46.3775,-117.756389,WA
"WILLOW CREEK",2010,"Converse County",Missing/Undefined,9248.0,42.996389,-105.2225,WY
"ALBRIGHT ROAD",2010,"Wyoming State Forestry (CPC Area)",Missing/Undefined,1199.0,44.410833,-106.696944,WY
"FT. DIX FIRE",2010,"New Jersey Forest Fire Service",Missing/Undefined,2240.0,40.018611,-74.525556,NJ
"DEAD MAN",2010,"Capitan District",Lightning,3046.0,33.467222,-105.122222,NM
"DIAGONAL FIRE",2010,"Northeast Area Dispatch Center",Missing/Undefined,1000.0,35.756667,-95.067778,OK
"TURKEY HUNTER",2010,"Northeast Area Dispatch Center",Missing/Undefined,1300.0,35.713056,-95.091667,OK
"NORTH WOODWARD",2010,"Oklahoma Division of Forestry",Missing/Undefined,3000.0,36.491667,-99.569444,OK
WILDCAT,2009,"Yosemite National Park",Lightning,1255.0,37.936944,-119.490278,CA
SEDAN,2008,"Chama District",Missing/Undefined,2850.0,36.326667,-103.315833,NM
RUNWAY,2004,"San Bernardino National Forest",Missing/Undefined,1007.0,34.033333,-117.466667,CA
GEYSERS,2004,"Sonoma-Lake Napa Unit",Missing/Undefined,12525.0,38.770833,-122.725,CA
INDIA,2004,"Camp Pendleton Marine Corps Base",Missing/Undefined,2040.0,33.369167,-117.3175,CA
"SANTA FE SWAMP FIRE",2004,"Florida Forest Service",Missing/Undefined,4170.0,29.796389,-82.127778,FL
"TROY CANYON",2004,"Humboldt-Toiyabe NF (Ely Area)",Lightning,2800.0,38.311944,-115.540833,NV
"CARTER  CO #1",2004,"Oklahoma Division of Forestry",Missing/Undefined,1000.0,34.283333,-97.425,OK
234,2003,"Eglin Air Force Base",Missing/Undefined,4900.0,30.483333,-86.8,FL
"THE ALLEY FIRE",2003,"Florida Forest Service",Lightning,3600.0,26.183333,-80.566667,FL
"THE REFUGE FIRE",2003,"Florida Forest Service",Missing/Undefined,3700.0,26.23,-80.2,FL
AGASSIZ,2003,"Minnesota Department of Natural Resources",Missing/Undefined,2150.0,48.346389,-95.7975,MN
BLACKWALL,2003,"Beaverhead/Deerlodge National Forest",Lightning,4515.0,45.611111,-113.845,MT
JIGGS,1999,"Elko District Office",Lightning,3840.0,40.48333333,-115.8,NV
STONEHENGE,1999,"Southeast Region-Department of Natural Resources",Missing/Undefined,2500.0,45.63333333,-120.91666666,WA
RINCON,2008,"Texas Forest Service",Lightning,3486.0,30.766944,-104.282222,TX
"JUMP OFF JOE WFU",2008,"Washington State Fire Marshal's Office",Missing/Undefined,1000.0,46.105556,-119.145,WA
"WILLOW CREEK",2008,"Washington State Fire Marshal's Office",Missing/Undefined,3600.0,47.325556,-119.426389,WA
"MALTESE FIRE",2007,"Florida Forest Service",Lightning,8700.0,25.991389,-80.523889,FL
"KNEEKNOCKER SWAMP FIRE",2007,"Georgia Forestry Commission",Missing/Undefined,1778.0,31.229167,-81.998333,GA
"BUGABOO SCRUB 2",2007,"Georgia Forestry Commission",Lightning,1467.0,30.681389,-82.447778,GA
EMPIRE,2006,"Los Angeles County Fire Department",Lightning,1094.0,33.407778,-118.416667,CA
RANCH,2006,"CDF - Riverside Unit",Missing/Undefined,1658.0,33.936111,-116.893889,CA
"SUPER RANGER",2006,"Eglin Air Force Base",Missing/Undefined,1263.0,30.595833,-86.824444,FL
"SQUARE BUTTE",2006,"Central Land Office",Lightning,1000.0,47.429722,-111.741944,MT
"SODA CREEK FIRE",2006,"Lewistown Field Office",Lightning,23000.0,47.531667,-107.949167,MT
"BOX ELDER",2006,"Lewistown Field Office",Lightning,2000.0,47.183333,-108.833333,MT
MEEKS,2006,"Las Vegas District",Missing/Undefined,5000.0,35.408889,-103.366944,NM
"IZZENHOOD FLATS",2006,"Winnemucca District Office",Lightning,2000.0,40.925833,-117.018611,NV
"SPORTSMAN LAKE FIRE",2005,"Oklahoma Division of Forestry",Missing/Undefined,5760.0,35.1925,-96.5825,OK
"CHARLIE O'BRIEN FIRE",2006,"Oklahoma Division of Forestry",Missing/Undefined,6730.0,35.761667,-96.222222,OK
"DIRTY CREEK FIRE",2006,"Oklahoma Division of Forestry",Missing/Undefined,1250.0,35.563333,-95.430833,OK
HOPKINS,2006,"Oklahoma Division of Forestry",Missing/Undefined,2000.0,34.611111,-96.273333,OK
"MULLENDORE RANCH",2006,"Oklahoma Division of Forestry",Missing/Undefined,2500.0,36.952778,-95.997222,OK
"SLICK FIRE",2006,"Oklahoma Division of Forestry",Missing/Undefined,1200.0,35.760556,-96.285833,OK
"HATSTACK CREEK",2006,"Oklahoma Division of Forestry",Missing/Undefined,3000.0,35.118333,-99.684722,OK
"CENTRAL HIGH",2006,"Oklahoma Division of Forestry",Missing/Undefined,5760.0,34.640833,-98.066111,OK
SPRINGER,2006,"Oklahoma Division of Forestry",Missing/Undefined,1000.0,34.299722,-97.058611,OK
RATLIFF2,2006,"Oklahoma Division of Forestry",Missing/Undefined,4000.0,34.448056,-97.552778,OK
RYAN,2006,"Oklahoma Division of Forestry",Missing/Undefined,2800.0,34.0225,-97.956944,OK
"ARBUCKLE 2",2006,"Oklahoma Division of Forestry",Missing/Undefined,2900.0,34.369444,-97.155556,OK
CHANDLER,2006,"Oklahoma Division of Forestry",Missing/Undefined,6400.0,35.63,-96.9,OK
"NORTH LOCO",2006,"Oklahoma Division of Forestry",Missing/Undefined,3100.0,34.409167,-97.688611,OK
"TWIN HILLS",2006,"Oklahoma Division of Forestry",Missing/Undefined,2100.0,35.8,-95.736667,OK
ADAMS,2006,"Oklahoma Division of Forestry",Missing/Undefined,1600.0,36.682778,-101.079722,OK
"CEDAR LAKE",2006,"Oklahoma Division of Forestry",Missing/Undefined,2950.0,35.4025,-98.138889,OK
MOORE,2006,"Oklahoma Division of Forestry",Missing/Undefined,1500.0,35.34,-97.420278,OK
"ARBUCKLE FIRE",2006,"Oklahoma Division of Forestry",Missing/Undefined,7000.0,34.5,-97.333333,OK
CATTAILS,2006,"San Bernard National Wildlife Refuge",Missing/Undefined,2982.0,28.9,-95.566667,TX
"LAZY J ROAD",2006,"Texas Forest Service",Missing/Undefined,1500.0,33.915,-98.889167,TX
"YORBA LINDA",2005,"Orange County Fire Authority",Missing/Undefined,1078.0,33.9,-117.758333,CA
MANTON,2005,"Tehama-Glenn Unit",Missing/Undefined,1830.0,40.418889,-121.883333,CA
SCHOOL,2005,"Cal state responsibility area (SRA) in Ventura County",Missing/Undefined,3891.0,34.307778,-119.279444,CA
"FAR DRAW WFU",2005,"San Juan National Forest",Lightning,1105.0,37.711111,-108.638333,CO
LUMPEE,2005,"Las Vegas District",Missing/Undefined,1800.0,35.098056,-103.583889,NM
"FERGUSON RD. FIRE",2005,"Oklahoma Division of Forestry",Missing/Undefined,1000.0,35.822778,-94.83,OK
"WEWOKA CR. FIRE",2005,"Oklahoma Division of Forestry",Missing/Undefined,9600.0,35.14,-96.405833,OK
ALLEN,2005,"Oklahoma Division of Forestry",Missing/Undefined,1602.0,34.102222,-95.539722,OK
"ROPER COVE FIRE",2005,"Oklahoma Division of Forestry",Missing/Undefined,2580.0,36.696389,-94.715556,OK
"WILDHORSE PRAIRIE FIRE",2005,"Oklahoma Division of Forestry",Missing/Undefined,1150.0,35.721111,-95.12,OK
TANNEHILL,2005,"Oklahoma Division of Forestry",Missing/Undefined,1300.0,35.008333,-95.835833,OK
REVIVAL,2005,"Oklahoma Division of Forestry",Missing/Undefined,3200.0,35.040278,-96.193056,OK
"ERICK FIRE",2005,"Oklahoma Division of Forestry",Missing/Undefined,4000.0,35.277778,-99.876389,OK
"CLEAR VIEW FIRE",2005,"Oklahoma Division of Forestry",Missing/Undefined,4000.0,35.411667,-96.275556,OK
"ENTRANCE ROAD FIRE",2005,"Brazoria National Wildlife Refuge",Missing/Undefined,1500.0,29.249722,-95.508611,TX
"COGDALE RANCH",2005,"Texas Forest Service",Missing/Undefined,1200.0,34.551389,-101.248056,TX
"PINYON CANYON COMPLEX",2002,"Department of Defense",Lightning,3090.0,37.609167,-103.724722,CO
CHARLIE,2000,"Elko District Office",Lightning,4000.0,41.33333333,-114.35,NV
ADOBE,2000,"Elko District Office",Lightning,8500.0,41.08333333,-115.75,NV
"LOCKWOOD CANYON",2000,"Department of Defense",Lightning,1000.0,37.5,-103.73333333,CO
"MCGEE CREEK #1",2000,"Oklahoma Division of Forestry",Missing/Undefined,1700.0,34.35,-95.91666666,OK
"MCGEE CREEK #3",2000,"Oklahoma Division of Forestry",Missing/Undefined,3100.0,34.4,-95.93333333,OK
HALLETTT,2000,"Oklahoma Division of Forestry",Missing/Undefined,1800.0,36.28333333,-96.56666666,OK
"COWSKIN CANYON",2000,"Oklahoma Division of Forestry",Lightning,1000.0,34.93333333,-94.48333333,OK
SQUEALER,2000,"Oklahoma Division of Forestry",Missing/Undefined,1200.0,34.25,-98.18333333,OK
"ARBUCKLE COMPLEX",2000,"Oklahoma Division of Forestry",Missing/Undefined,11577.0,34.38333333,-97.16666666,OK
SUGARLOAF,2000,"Oklahoma Division of Forestry",Missing/Undefined,1800.0,35.0,-94.5,OK
"SHELL LAKE",2000,"Oklahoma Division of Forestry",Missing/Undefined,1200.0,36.18333333,-96.13333333,OK
"BRISTOW COMPLEX",2000,"Oklahoma Division of Forestry",Missing/Undefined,5900.0,35.95,-96.4,OK
CALHOUN,2000,"Oklahoma Division of Forestry",Missing/Undefined,2700.0,35.1,-94.71666666,OK
OAKCLIFF,2000,"Oklahoma Division of Forestry",Missing/Undefined,3840.0,35.81666666,-97.4,OK
"OSAGE HILLS",2000,"Oklahoma Division of Forestry",Missing/Undefined,2500.0,36.78333333,-95.96666666,OK
GORGE,2000,"Oklahoma Division of Forestry",Missing/Undefined,2500.0,36.53333333,-96.35,OK
TALALA,2000,"Oklahoma Division of Forestry",Missing/Undefined,1600.0,36.5,-95.75,OK
60-18,2000,"Oklahoma Division of Forestry",Missing/Undefined,1300.0,36.68333333,-96.68333333,OK
FAIRFAX,2000,"Oklahoma Division of Forestry",Missing/Undefined,4500.0,36.68333333,-96.68333333,OK
RATLIFF,2000,"Oklahoma Division of Forestry",Missing/Undefined,2000.0,34.91666666,-97.4,OK
"RANGER HILLS",2000,"National Forests And Grasslands In Texas",Missing/Undefined,3000.0,32.48333333,-98.53333333,TX
"COOK RANCH",2000,"Texas Forest Service",Lightning,47000.0,30.43333333,-103.03333333,TX
"DOLAN FIRE",2000,"Texas Forest Service",Lightning,1000.0,30.01666666,-100.9,TX
"PUDDING VALLEY",2000,"Texas Forest Service",Missing/Undefined,1000.0,33.4,-98.2,TX
HORIZON,2000,"Texas Forest Service",Missing/Undefined,1200.0,30.03333333,-99.16666666,TX
"DEEP CREEK",2000,"Texas Forest Service",Lightning,5205.0,31.06666666,-99.08333333,TX
MOLLYS,2000,"Northwest Area",Lightning,3910.0,40.86666666,-112.15,UT
"GOODNOE FIRE",2000,"Southeast Region-Department of Natural Resources",Missing/Undefined,6500.0,45.71666666,-120.45,WA
"SIXPRONG COMPLEX",2000,"Washington State Fire Marshal's Office",Lightning,11300.0,45.85,-120.03333333,WA
"MIDDLE ENOS",2000,"Worland Field Office",Lightning,13666.0,43.88333333,-108.81666666,WY
IMPACT,1999,"Fort Jackson Army Training Center",Missing/Undefined,2484.0,34.01666666,-80.83333333,SC
"FHU 634",1999,"Coronado National Forest",Missing/Undefined,1100.0,31.45,-110.35,AZ
"RED  (CA-TGU-1711)",1999,"RCC - CDF Northern Region Operations - Redding",Missing/Undefined,1375.0,40.1,-122.46666666,CA
"2A COMMAND",1999,"Florida Forest Service",Lightning,4500.0,26.43333333,-80.45,FL
"MIRA LOMA",1999,"Nevada Division of Forestry - Western Region",Missing/Undefined,2297.0,39.43333333,-119.71666666,NV
"MILLER RANCH",1999,"Southeast Region-Department of Natural Resources",Missing/Undefined,2000.0,46.15,-119.35,WA
"HOLSER CA VNC 18889",1999,"CDF - Southern Area Region Headquarters",Missing/Undefined,2000.0,34.45,-118.71666666,CA
LOCKWOOD,1999,"Nevada Division of Forestry - Western Region",Missing/Undefined,15584.0,39.48333333,-119.66666666,NV
"EAGLE CANYON",1999,"Northwest Area",Missing/Undefined,3744.0,41.03333333,-111.45,UT
"GEYERS  (CA-LNU-6468)",1999,"RCC - CDF Northern Region Operations - Redding",Missing/Undefined,1300.0,38.06666666,-122.08333333,CA
WEBB,2001,"Oklahoma Division of Forestry",Missing/Undefined,1750.0,35.91666666,-99.11666666,OK
"BEAR SPRINGS",2001,"Department of Defense",Lightning,3000.0,37.56666666,-103.95,CO
"LIBERTY FIRE",2001,"Oklahoma Division of Forestry",Missing/Undefined,4050.0,35.83333333,-94.83333333,OK
"A-ROAD ",2001,"Oklahoma Division of Forestry",Missing/Undefined,1500.0,36.33333333,-94.95,OK
DUNPHY,2001,"Nevada Division of Forestry - Northern Region",Lightning,7453.0,40.7,-116.46666666,NV
"WEAVER RANCH",2001,"FTC COUNTIES",Missing/Undefined,1600.0,40.73333333,-105.15,CO
"GIESE FIRE",1993,"Delta Area Forestry","Debris Burning",1301.5,63.966667,-145.350006,AK
STEELE,1994,"Delta Area Forestry","Debris Burning",1000.0,63.95,-144.883331,AK
ANCHOR,1993,"Southwest Area Forestry",Lightning,2410.0,61.366664,-154.75,AK
CLEARWATER#1,1995,"Delta Area Forestry","Debris Burning",2960.0,63.966667,-145.266662,AK
"MANSFIELD LAKE",1992,"Tok Area Forestry",Lightning,1000.0,63.516666,-143.416671,AK
"CLEARWATER #2",1995,"Delta Area Forestry","Debris Burning",1200.0,63.966667,-145.25,AK
"MINTO FLATS",1995,"Fairbanks Area Forestry",Lightning,7500.0,64.76667,-149.566665,AK
"DENNISON FORK",1995,"Tok Area Forestry",Lightning,1880.0,63.45,-142.03334,AK
PORCUPINE,1993,"Fairbanks Area Forestry",Lightning,4700.0,64.633331,-144.816665,AK
DISHNA,1993,"Southwest Area Forestry",Lightning,2170.0,62.833332,-157.316665,AK
"FROZEN FOOT",1993,"Fairbanks Area Forestry",Lightning,1575.0,65.150001,-146.233337,AK
"TOKLAT RV",1993,"Fairbanks Area Forestry",Lightning,4800.0,63.916667,-150.116668,AK
"DUNE LAKE",1993,"Fairbanks Area Forestry",Lightning,2570.0,64.416664,-150.133331,AK
NORWOOD,1995,"Virginia Department of Forestry","Debris Burning",1200.0,37.66167,-78.765,VA
DREW,2010,"Arkansas Forestry Commission",Arson,1013.0,33.44045,-91.64118,AR
CAMP,2010,"Arkansas Forestry Commission",Miscellaneous,1500.0,34.8868,-92.2923,AR
"VAN BUREN",2010,"Arkansas Forestry Commission",Miscellaneous,1004.0,35.6808,-92.7623,AR
,2003,"Virginia Department of Forestry",Miscellaneous,3200.0,37.93966666,-79.54066666,VA
,1996,"Georgia Forestry Commission","Debris Burning",1908.27,31.2584,-82.9575,GA
"SLIDELL AIRPORT",2009,"Louisiana Office of Forestry",Missing/Undefined,1922.0,30.35038,-89.84168,LA
COMBINE,1995,"SDS Rapid City Field Office","Equipment Use",1400.0,44.278382,-103.059965,SD
"HERMOSA FIRE",1992,"SDS South Dakota State Fire Dispatch",Miscellaneous,3734.0,43.847145,-103.248325,SD
"NEW UNDERWOOD FIRE",1992,"SDS South Dakota State Fire Dispatch",Miscellaneous,33000.0,44.038399,-103.030088,SD
,1994,"Alabama Forestry Commission","Debris Burning",1280.0,31.29717,-88.06558,AL
,1996,"Alabama Forestry Commission","Debris Burning",1200.0,30.80129,-87.62397,AL
,1996,"Alabama Forestry Commission","Debris Burning",1000.0,30.40881,-88.28568,AL
,1996,"Alabama Forestry Commission",Campfire,1540.0,33.49536,-86.50831,AL
,1993,"GRAHAM CO RURAL FIRE DEPT",Missing/Undefined,1600.0,39.305389,-99.828194,KS
,1994,"BARBER CO RFD #1",Missing/Undefined,2000.0,37.334682,-98.596672,KS
,1994,"BARBER CO FIRE DEPARTMENT",Missing/Undefined,1400.0,37.113762,-98.828568,KS
,1994,"COMANCHE CO FIRE DEPT",Missing/Undefined,7000.0,37.418026,-99.474991,KS
,1994,"COMANCHE CO FIRE DEPT",Missing/Undefined,30000.0,37.404228,-99.029747,KS
,1994,"CQ CO RURAL FIRE DIST 1",Missing/Undefined,5120.0,37.158154,-96.220879,KS
,1994,"CHASE COUNTY RURAL FD #1",Missing/Undefined,3000.0,38.105869,-96.66938,KS
,1994,"COUNCIL GROVE FIRE DEPT",Missing/Undefined,5000.0,38.713608,-96.400635,KS
,1994,"RICE COUNTY FIRE DEPARTMENT",Missing/Undefined,16000.0,38.217567,-97.966743,KS
,1994,"WABAUNSEE CO FIRE DIST #4",Missing/Undefined,1600.0,39.104122,-96.047729,KS
,1994,"HAVILAND VOL FIRE DEPT",Missing/Undefined,7000.0,37.515041,-99.053467,KS
